ip_1,ip_2,ip_3,ip_4,ip_5,ip_6,ip_7,ip_8,ip_9,ip_10
-0.2065455559486497,0.47896413283051337,-0.672109503601336,0.8177011313944265,-0.8044837541383589,0.33233366904749073,-0.2779356698907659,0.08312256266026544,-0.5935523757213992,-0.5298876382059801
-0.6502078128767158,0.7869865816759581,-0.09070750351321905,0.10296298385552055,-0.22262502565406564,-0.5867874001861423,0.7671935186956518,0.16696376381327482,-1.0991044656619648,0.18682885066202787
1.0111943897044124,0.4982076743764865,-0.22903871128491693,0.3710796802137554,-0.8561939882585092,-0.018704715472388556,0.7357570751469932,-0.48206141639022654,-0.3629179641880026,-0.7329627597602055
0.7934060132304266,0.9843126070426286,-0.3811256680354935,0.23257060967533782,0.6859852979349859,0.7897072045700493,-0.8521335248282447,-0.8310564645173103,-0.676199837860227,0.8258156063827617
-0.6107426790406537,-0.05204073941560136,0.4255757444876491,-0.323078726182202,-0.8765517086718505,0.10030321997319136,0.3170190321762482,-0.2296167336908787,0.9530892750108958,0.34236002791499776
0.9573571576225643,-0.835186383899753,-0.6699466579737147,0.6449501730167868,0.0007011964738148913,-0.860971946854191,0.8052331711382795,-0.03716116039747486,0.440544930856717,0.37022306261172
1.0011601877289866,0.7015318234872777,-0.4040363457285247,0.4448588972234432,-0.7872135685534812,-0.08913999240385867,0.8101630674682772,-0.4370398073039,-0.32608583847499484,-0.5435984460038946
0.5779579003755951,1.042009996655944,-0.3137244887479005,0.4062311985746888,0.6272182507880898,0.8938794655034746,-0.9826002138228155,-0.798712214796181,-0.5618762104731887,0.5975781248502039
0.9334015119729171,0.4647232274751426,-0.5002488844966522,0.5378640229025177,-0.8304628005222721,-0.08614723584294258,0.8306984614441969,-0.3159095040104103,-0.4338810090158972,-0.8347056609669936
-1.070990469968649,-0.18155459635679244,0.89820073432517,0.010506715891022589,0.3977197847243958,-0.45560326316502375,0.49858796970522545,0.735144632594079,-1.0778590193114375,0.5487541016573358
-1.1273803362432495,0.19431935112083162,-0.5458608422079883,-0.34613308369799667,-0.03157138820257693,-0.9946428876712103,0.19047277637901597,-0.796473398379119,0.10650971512965522,0.5647446394774195
0.5925262490440858,-0.7025107189829838,-0.5464104989007104,0.6594231598124115,-0.32495579572622735,-0.5326843485485099,0.8546326666121511,-0.31388050004283774,0.6580280459515032,0.5700222651809119
-0.8753036747078476,0.9060595975898651,-0.14896836932974672,0.299745646251079,-0.1344620903009207,-0.4874621778399471,0.8088803500831123,0.16458580400439088,-0.9276825670019986,0.2127277383034647
0.8252886035587271,-0.6627861210159754,-0.7147186027009684,0.4808752795329123,-0.102956712025917,-0.6943310784069189,0.8354540175527635,-0.33187488994069536,0.5316694490905104,0.583737210478066
0.8373686363549967,-0.7209980629590298,-0.8535259699236216,0.5428527655346546,-0.30981625392548173,-0.683844774568507,0.9667854684637577,-0.30093155869010935,0.4028848418066371,0.40966079328673144
-0.7645565189052392,-0.12731753913077412,0.4883585288007787,-0.2672932394717957,-0.8943448223373279,0.0288492166977089,0.38205353679005294,0.1259259882277977,0.683641895492481,0.05255201510358791
0.5966427037467863,0.8123837254459244,-0.3876135756687912,0.44016222869053795,0.7391144946213988,0.652826524545651,-0.8038288495415171,-0.8959416628775931,-0.6630626419269118,0.6517711093795452
0.7056658466991116,0.12878355473814096,0.357134575145331,-0.4299330501199987,-0.5237901841038456,1.003951588493174,0.008071627596397846,0.917471105837467,0.3648737254601534,0.3621550670414887
-0.04507742707948964,0.39010353029020944,-0.6543545147759221,0.735250177929199,-0.7555087448655595,0.20279590504461745,-0.03526791149282993,0.08614044537235967,-0.7463489943215587,-0.4175057128528953
-0.15157179895345563,0.4025715841397777,-0.5396543444803329,0.7545097862559191,-0.9088900217467212,0.2429630012123065,-0.24293743873613827,0.30713073760543835,-0.7203995442471882,-0.6748470892969379
-0.3238716191342985,0.3577861889986756,-0.9468832758067929,-0.6190435058475675,-0.8172594685942292,-0.8170946422534187,-0.7994190247066105,-0.3031664463056953,-0.2864198006078361,0.04847400845663062
0.929852775668639,0.5231074965237806,-0.3753454503504369,0.60466595704607,-0.9397910014497654,0.0123381480884939,1.1026334143311785,-0.44218493089456096,-0.5287390619419332,-0.7170360836300589
-0.12181954623799379,0.4306334635559662,-1.0134157247549136,-0.40724027351380143,-0.7047472775357735,-0.9275246833370933,-0.6791890230366809,-0.4085812286789308,-0.18158513539988308,0.04796935276962762
-0.2443793669207107,0.46682946053771485,-0.7335815907024018,0.6658906001459413,-1.0829131177047349,0.29927911436941435,-0.24113549860606195,0.08111506501476085,-0.7187493396319012,-0.5483717678393663
-0.7890285650204888,-0.14750441429966316,0.8981190478541411,0.015123811703971424,0.36735920657852084,-0.5100653351490049,0.43080434973668463,0.6407878285191728,-0.8502969582315928,0.6052889737162561
-0.19882416278102263,0.46200088934284234,-0.5930271012057231,0.783174618062377,-0.8653007264905956,0.4740882727146973,-0.1133091753779722,0.123216845287803,-0.6471575293333156,-0.7583417855722218
-0.2079447679770435,0.40013473756924994,-0.7311549452038302,0.9111957581030171,-1.0522265040170586,0.40233017676478666,-0.2943033992132381,0.12835795150273843,-0.720278740351634,-0.6426211125291631
-0.7318274519117173,0.9181646071734033,-0.0992842369351458,-0.016855756487736073,-0.308906456551515,-0.5905676800803983,0.7160667877364639,0.2265543119879565,-1.1239995344043663,0.25954425679520937
0.6725145655985166,0.9950164247471563,-0.31627616407962644,0.43954750211206495,0.7225351585065498,0.9099450300577154,-0.6921449156372947,-0.8582620405324429,-0.6548094255209563,0.7968667185501375
0.8601465462955042,0.12830959607913622,0.5586483139829835,-0.30111761510903073,-0.5756103244090566,0.6660155189063434,-0.050935308396523896,0.8009131156322467,0.17655109026694848,0.1964895194385733
-0.6335085053901655,-0.31817237605678594,0.32679014251862726,-0.22108317384648254,-1.0023454111752668,-0.1761752158495277,0.2339853266832242,-0.08142271275700547,0.9186948455007603,0.3865359478573927
0.7218432339484723,0.41014925806337454,0.3502044976300437,-0.175203308899245,-0.42523455025348644,0.6838681707102053,-0.22527306717329512,0.9403688835363863,0.3270604374632623,0.3022100809227431
0.7898167681328383,0.3240426778646598,0.5547678990704752,-0.25214351818750647,-0.5071896146723743,0.7473693807975741,-0.14581442069697576,1.0571138244047553,0.3947051193904539,0.3382703506492556
-0.7900645970102448,0.8079979835287345,-0.15543486662430966,0.3372896949004087,-0.14651005103964893,-0.5134187011913558,0.8802382458909088,0.07620652773607012,-1.0067411534632036,0.4225677383991563
0.940836731236494,0.6855882497939966,-0.4203770920603711,0.45512324177884567,-0.7830345586911138,-0.12639689373830718,0.7832020470055343,-0.3818059927015327,-0.6509804456937461,-0.7164464795252407
-0.9471503536166876,0.29881345969993484,-0.4979749957142581,-0.4027817516149923,0.04241088093074145,-1.0134864480339933,0.10232366714629015,-0.680336980921044,0.3177067926123376,0.30469806549568307
0.6593301910243535,0.8469101078141467,-0.3894700013176561,0.4121701183502073,0.6371991394821477,0.9004481922663587,-0.5877526468666812,-0.9892921642548833,-0.5683944424290406,0.7253170588168547
0.6850133074956661,0.3843140807823965,0.5862731285012281,-0.34652051340904694,-0.4235410493246051,0.772233514525115,-0.2662815374343242,0.8492771438616656,0.4032817558591045,0.28264884825705033
-0.17440679333531497,0.41091279860696583,-0.958041049867824,-0.3168577896347615,-0.8020307446031428,-0.7567317673521429,-0.4209012452227747,-0.455994238497167,-0.2894822410701715,-0.010424291977703212
0.9883437501349253,0.4159479223588017,-0.4863315689101309,0.5397336771777086,-0.7312960354276927,-0.1816543578164476,0.8535875606469805,-0.34754565561575196,-0.49740836657647913,-0.7303645356410438
0.07305860563849917,0.46519127180322817,-0.8845113368642499,-0.4177584319486703,-0.7390943489417875,-0.818413952222818,-0.5919078510870565,-0.22391986140442233,-0.21868045304982847,0.009548310604982138
1.0774833285930985,0.46667613844268496,-0.6271036400208284,0.6250306541492527,-0.6240861532328518,0.053375686938848144,0.9127816907770908,-0.23956661759395081,-0.4569042039859516,-0.6451563901923244
1.0168156963854154,0.3797574594779728,-0.35792636881112216,0.48227377898498697,-0.9503440166380905,-0.11940768707839954,0.7739529151932064,-0.4163479593311949,-0.2731673288055504,-0.8175423075038498
0.7570958348682638,0.18232358072992222,0.4119850959067585,-0.36539448265987334,-0.596479583489283,0.75467394707179,-0.25288814915934515,0.9517777092845675,0.18365166895410004,0.18263173611540665
-0.8787816785773317,0.8769190043630726,-0.15435028719993615,0.07332601026904338,-0.26369547599997356,-0.4137648029453779,0.8090090327215413,0.0650707178108104,-1.0076897143489902,0.23429512806576328
-0.17989117113994413,0.36779523794184604,-0.9466548710196877,-0.3949347705387829,-0.6743616269173908,-0.8878443030369411,-0.47382594444254833,-0.3089160467897401,-0.07711008947232928,0.03373370164008613
0.867561680850325,-0.7569091016978656,-0.7857688217259875,0.7891656652591554,-0.2542872190064114,-0.9912048163285186,0.8496151295357378,-0.3155772958089231,0.4867292581127255,0.3692134257619726
-0.11300945815958108,0.4544191078840548,-0.9919891375740396,-0.333496828536468,-0.6832387624479002,-0.7470676697759558,-0.6584912545964642,-0.5523623223246183,-0.10258259135271872,0.29633143270413964
-0.9496181556728844,0.823561368404937,-0.09238519206401899,0.16748954350487164,-0.02754716755917383,-0.597033855070431,0.8703854843917399,0.2381049853627264,-1.0529775641379266,0.4346052721804696
-0.6355111827868082,-0.20789486997540713,0.24921405677148456,-0.23821109783371236,-0.8097412606407031,-0.006407737162883384,0.29884509735324155,0.05915018444447816,0.8968122727002948,0.2186899719805362
-0.7130851263728728,0.7856958645373623,0.2559115990304359,0.13380960140891,-0.3409536285802014,-0.5087496112308041,0.891891349719052,0.03264778296115095,-1.030773283419243,0.20929187906631883
-0.9346485495600471,0.29070673365335037,-0.5883320330898347,-0.5739737030889916,0.06824600218442303,-0.8819389564111036,0.13973302190343537,-0.5833870445982215,0.1935899609173602,0.41769980276464336
-0.9105728428259154,-0.0964391190543129,0.920201594037441,-0.04276454299629498,0.3997889068633391,-0.3871691973514178,0.18786334846654634,0.6902389271339501,-1.124097033264527,0.5460191066000178
-1.0340725031478517,0.3909721398622189,-0.6876089951480495,-0.4022468540857542,-0.04038810971982744,-0.9628199923780509,0.18241236173908873,-0.709862502889279,0.1386150735792277,0.46763906915329145
-0.22055393831852113,0.4144624512315414,-0.5015033524198698,0.6455569857937454,-1.0414910700421471,0.21573927711607177,-0.050629727805068886,0.0659061646846712,-0.729364200929604,-0.6370180897712844
0.05184418469785604,0.367742561865216,-0.3526549866901775,0.7487851312445721,-1.1070566067651453,0.5270915305845534,-0.2513730976524966,0.07358883578995451,-0.5543710138099717,-0.4579197007536152
-0.8228526013955585,-0.22697511922722402,0.2587893107880057,-0.27943274126132495,-0.8722864127912954,0.07643522682543648,0.4113621339884188,-0.01889528379868157,0.7671226314892475,0.2049984696042627
0.8670937659574618,0.2967928322567883,-0.4911582046204762,0.6058227408750335,-0.8776924967093982,-0.0741440748080966,0.8468048172402779,-0.48351559731661126,-0.3743840890578566,-0.8029030357463355
0.8428982403801115,0.429815570408628,0.5224427829197399,-0.22161960613262022,-0.6747444731541667,0.6777328601914129,-0.11501903778222851,0.868111523371726,0.20849413265052136,0.1586176007154026
-0.7494798504007234,-0.12033138428211554,0.8410973362354093,0.06968435667752315,0.5057764757286151,-0.3874287212470079,0.417669291593038,0.8341261233021312,-0.7724705761563585,0.655757577358185
-0.7327106061829932,0.7577661229774342,-0.10215263929810073,0.20864315109745163,-0.22335266838285897,-0.7049795733153622,0.7103093333034299,0.21488034838747921,-1.03571446330575,0.1693111968986002
0.50511369796002,1.0811760156776495,-0.4919941041847301,0.4714792694546478,0.7581820002265242,0.7078661465180729,-0.846061988715341,-1.1069403468123369,-0.6328419039268118,0.8291314675158421
1.1572997488765344,0.6210525121239939,-0.37647460174106373,0.7353907329269548,-0.7444955035192234,-0.05780774644267814,0.9172802848920832,-0.3979916299729671,-0.463143873391212,-0.8730066220028129
-0.2954817791229607,0.4480810422525794,-1.019727322164932,-0.4607951715888183,-0.674686788723857,-0.9043499656732293,-0.6163458506063612,-0.31083080174593186,-0.29046394299988487,-0.1521871200470713
-0.7587288837084426,-0.12179624505977613,0.2656457398447951,-0.23958651857876095,-0.9013774780844571,0.1070256100551184,0.2683840119507199,-0.134380279135225,0.9257767233046195,0.12614293662413764
-0.13090139272844126,0.30942064576057304,-1.0036408012919154,-0.55691209020665,-0.5943464475422076,-0.7744327566687216,-0.629941272832236,-0.38639470783082047,-0.07908945852278246,0.2743436429321874
-0.8879932542485738,-0.4262458046374505,0.39132742754094246,-0.19910923635592329,-0.7231496436765446,0.019379852726340595,0.40363103673366074,0.04986150558107861,0.7853630447050968,0.2362094956711308
-0.8820772367675629,0.9976009836650389,0.028354738586819278,0.13119351758677875,-0.1911932719337399,-0.5473492184578383,0.6367922184214995,0.09772957554797275,-1.0082360266496138,0.28893320189388133
0.6932563250701382,0.16295513704301007,0.29149401901327177,-0.23245228684500338,-0.37387284580332436,0.9107358083275301,-0.2567219093246798,0.9697164907169112,0.2643987666631057,0.27644148481858977
-0.17800244777370275,0.3173369133396735,-1.1180030630162736,-0.4619103065562331,-0.8739077991276671,-0.7328198280185059,-0.677300933607766,-0.3399770437441896,-0.2066541998224605,-0.062028574452829305
0.7260511654017314,0.39657961846490797,0.3581935438048117,-0.2367843507950128,-0.45439321680820904,0.8888420474691818,-0.20896878741712388,0.725383273245372,0.44734424318871685,0.39090312720021825
-0.14048760507740643,0.5752044845078748,-0.6047327515126151,0.6193068322605584,-0.8179624804746982,0.24107837887788397,-0.10963713112801396,0.073114115924488,-0.7111178022297399,-0.26053067865068646
-0.8104009672829359,0.7135894703316745,-0.0481194001171349,0.0920009833379976,-0.1348457956520831,-0.6941967562658706,0.6526321562578034,-0.012144693664411177,-0.9967778146395374,0.15701530308903905
-0.7459253575615922,0.9756592567851162,-0.05954299404793693,0.3134363888524695,-0.2508121771811007,-0.5060643978525792,0.6815583887696445,0.1800731940129555,-0.9419984176320282,0.25019822964566696
-0.987987727399419,-0.15714557588673972,0.375289941865956,-0.1571969798257541,-1.0193559337921987,0.11805494874610567,0.45076450717104044,-0.03084152420013278,0.7941624655739905,0.12492369278962503
-0.6299593815010102,0.905411638538113,-0.1739799022341078,0.3806882572570658,-0.28838709070309854,-0.5373408906949823,0.9394626795887503,0.2264972213951329,-0.7882967093314162,0.40776428816531757
-0.8615556889005507,-0.1513006252255829,0.9085170512983255,0.18196348428819897,0.3534208559134792,-0.334320539049592,0.37627768575464443,0.58386323638447,-0.994162785706766,0.4974142193214916
-0.09669855584091643,0.39278175124275005,-1.0326764052994184,-0.2606243082692707,-0.8113949928826355,-0.783656920946739,-0.8170062719923048,-0.2999056341694394,-0.16543847699897568,0.1636205651864051
-1.0476447533157702,0.4232115091984254,-0.440736340284466,-0.29099116538861325,0.16603129118892565,-0.928624092148315,0.16551064700180912,-0.7526878324409086,0.14821044934990593,0.37363094914169837
-0.16188571076620772,0.5039531335653822,-0.4510337119564961,0.6062171844324116,-0.9313369261505305,0.22052488538983417,-0.2989599404356069,0.17597493554345395,-0.8033830566071813,-0.9191327668493473
0.8828282953731575,0.6717114008766947,-0.341591708805094,0.669938628992271,-0.8641784569601121,-0.019673555939518875,0.817047802308611,-0.40144284976630146,-0.3776392503142865,-0.4551646440115619
-0.7359409963121072,-0.0009952202288313616,0.9587111787577474,0.0924347035891681,0.46173916830958833,-0.2021909147219849,0.3481699559837831,0.5714666452690249,-0.7791139948142769,0.6417787452418812
-0.3120963510670626,0.389014196019714,-0.9646595607142137,-0.4022119010441843,-0.8412647124911403,-0.6682488247932675,-0.5937574834138123,-0.2080720026063282,-0.1279423595751913,0.01114669130999256
-1.0113139808172815,0.4467296976135689,-0.6593935477767684,-0.4814279254784988,0.06883819307326075,-0.8470919668815228,0.053300495945091744,-0.7104272642491547,0.4158507277668083,0.3896230247882644
-0.17519922244901062,0.4168614603386329,-1.0753375268755068,-0.21019106527896947,-0.6855785507082218,-0.6598212110290955,-0.6843944425958552,-0.4150582220449893,-0.19324027364668167,0.021309807594968228
-1.021753424559156,0.8201314808841956,-0.03332345046099361,0.10764164852721748,-0.28506488544304237,-0.5208971542322581,0.44111503119902806,0.023058079783188343,-0.8954319082704518,0.24263256423973814
-0.802061328861805,0.9042988207806907,-0.19289578489076703,-0.029838425678752,-0.1584710873044481,-0.3933356280654242,0.7436571652679418,0.21696185763816173,-0.897107913649133,0.25650881125541053
0.7054002647005719,-0.6677062463764922,-0.7060407495351245,0.6323966831859584,-0.14943708084647056,-0.8179365221940422,0.9100616889187427,-0.27065904877712615,0.39073888610533364,0.442202052140275
-0.1261507659821276,0.349201672244457,-0.7685550993594485,0.7250119066441096,-1.016290390672226,0.45404788039930066,-0.22751557230877054,0.22244112177823055,-0.6732479527885141,-0.6244301130347304
-0.18100642315989715,0.5321989136905735,-1.043591277099177,-0.3767812926396649,-0.6670454153645626,-0.7427705546370486,-0.47789110065621065,-0.2413331649934833,-0.1465437279927343,-0.06939024089541743
-0.8612253424627074,-0.27183355008442756,0.9658806885728173,0.08890729025862264,0.2748455132618969,-0.2409629283375789,0.3631199717495834,0.642236447038298,-0.7889166010723396,0.48223283216389806
-0.9026929996253596,0.2539537154347596,-0.4862788930207609,-0.3389203012885217,-0.06879867747974752,-0.9040127345971612,0.11144525830299391,-0.7160789792758001,0.24195516098741704,0.3522472857854154
-0.8403944816474411,0.3253489041282749,-0.6450959372502867,-0.4366454737280415,-0.028264730388525575,-0.9052925759925906,0.11727779089100998,-0.7500954909999589,0.3594817414628399,0.31834212267029105
0.6408894080977703,0.34061719130349316,0.31363342493029206,-0.5396368692274564,-0.3589073542346203,0.7346470138265766,-0.142344389886236,1.0027905052330672,0.48818639044479295,-0.045277966181706375
-0.2991511572465768,0.2645801308444379,-1.1648433769477202,-0.4843904131526253,-0.8183997582217467,-0.6197149200920402,-0.6601295270524766,-0.4431461248516481,-0.09502675386068093,0.018981074124554638
-1.03481726918936,0.4261572995014939,-0.6333048827660277,-0.486031064993969,0.02367761860281034,-0.859392590104734,-0.04070274940449911,-0.7185184725861382,0.2878446625990362,0.4939460121891298
0.8413956764947532,0.3981180374216795,-0.3982500389606042,0.8562639562173823,-0.8550047649052511,-0.04880790373451117,1.0040931642101476,-0.31374530141355916,-0.19429321134919963,-0.8992576073782977
0.7525772128822359,0.42524907811793866,0.2976248145269226,-0.34393367173494704,-0.5105886398778184,0.7817989996926119,-0.16005470134485544,0.9236376233753743,0.32490449985360736,0.32655773329189147
-0.10415743720281853,0.42223135431894165,-1.0113697689125498,-0.4128807516024957,-0.799879683928424,-0.8686248430707644,-0.7701351192967114,-0.13208255108280187,-0.25400233905245834,0.12539448618846963
-0.8830318765891633,-0.2664283127066412,0.34001619550096807,-0.19515138051911946,-0.8612672908454482,-0.0407334058789163,0.0653159601365717,0.007141548478351245,0.9899872661134193,0.17719654033828774
1.0578072691250142,0.44451622940767765,-0.5935428921281167,0.5895393838491609,-0.9130670556333037,-0.13312417364264986,0.7307401393077744,-0.3900694565750087,-0.5068494575647517,-0.7829874520125484
-0.9249888256449711,-0.1746750642168446,0.8318674704751486,0.1943162296143652,0.4301864396243345,-0.40944559751046405,0.3211565410538505,0.7746296744408754,-1.0269377639832062,0.4863575190447858
0.7306261187622571,-0.6196174312571429,-0.6422503469384908,0.6744920834535609,-0.14925734155722273,-0.654064478008259,0.7711710677334644,-0.49690935622864724,0.5967501087164242,0.34166589335356
-1.1134670607194135,0.2843337250784353,-0.5100413816370848,-0.35339874711132013,0.10687418715729267,-1.081367422205516,0.013832203904565965,-0.8352413614677775,0.10031070716596438,0.3966096440071126
1.0361900304466096,0.6567859323660027,-0.38245070839687045,0.5009598779703733,-0.6850591180205211,0.11998599845119504,0.724715477823997,-0.2998827137113732,-0.5373284496858384,-0.8124166179717544
-0.9686765012498272,0.3530424880763768,-0.45105206025737477,-0.46329997238803156,-0.02942684710326865,-0.8883369384570386,0.15328193183411618,-0.7667998137652178,0.22204362602295075,0.3243635865152204
0.6997981170892175,0.2965331009193027,0.42805305562529083,-0.24967500295520345,-0.34785614347188354,0.6402572211281996,-0.11016417283602425,1.0361140196997272,0.2127799348049601,0.2945475103559647
-0.6856492320699221,-0.2573932226778748,0.8284301494258544,0.15679252231729368,0.47767149508997936,-0.573968060838576,0.29134570884547895,0.44976207909111826,-0.9825418042440702,0.5144575341657643
-1.0895600761108826,0.329652718267307,-0.6552903339017468,-0.6429795346178897,-0.03631754524139119,-0.9453263907108693,0.1250022338156149,-0.706746728639223,0.03355942560746672,0.3675865875702214
0.7918199529125676,0.4067807773508907,0.378346148049278,-0.3132655004013859,-0.39102749952787885,0.7524448681940517,-0.14456664790376741,0.8913972580399497,0.27503425387451685,0.24682308586174706
-0.2078497803626643,0.3927304953715756,-1.1949817790898334,-0.5355677692816342,-0.6613759244923141,-0.8848149005809283,-0.5759381970663341,-0.4203656511504982,-0.2831960341718336,0.14509053870231425
0.7903707970610878,-0.6847158473637017,-0.9716650058161436,0.6764274112031811,-0.2769422653780786,-0.6576264118399083,0.8884294172114384,-0.5278527147543435,0.4949793884276026,0.3667256321357803
-0.8114976137738245,-0.2741904064495101,0.9051761729181617,0.13644386266378866,0.441394416987731,-0.19750322866054143,0.2927366834469274,0.7975445892784736,-1.0003337759062827,0.5079226936552579
-0.242736365197308,0.40419518191365245,-1.045743018469117,-0.2247865029607762,-0.6824376631510377,-0.9152654605982223,-0.5876197384285144,-0.32807891557700897,-0.5118414895812906,0.12561870512209564
0.7767874992135706,0.5676420187878148,-0.4393316472046576,0.7680351628664603,-0.5436536439385339,-0.25737802247002145,0.8201145329828343,-0.45717733386254705,-0.4366905170088365,-0.8493378641569418
0.9246609042658641,0.5592724200044511,-0.3339779464574807,0.5420115767197264,-0.590287464095235,-0.07744902281865537,0.9989921841895302,-0.3647491115740263,-0.3205204975419026,-0.5941552736151973
-0.3642316127767964,0.37054447778770166,-0.7000490010471128,0.8101486949889469,-0.7640071044446459,0.28918603811060695,-0.016068115200340682,0.024515229353568063,-0.5019990712273867,-0.6863624109232956
-0.7764469007586187,0.3292681723445726,-0.6561819041915095,-0.4577770382730577,-0.045316447362923326,-1.0103451055603665,0.2606670861703194,-0.5091590741444709,0.2569715089953328,0.3751927208612223
-0.8114193883650319,-0.25146744980259583,0.41746035820105937,-0.1292112534468149,-0.8610696794558981,0.2722294441135414,0.40112383500340126,0.001642973831814637,0.7487456077834996,0.12015344532943677
-0.13439249587069146,0.23842886530191587,-1.0303916516281475,-0.3125373904755958,-0.6834787448293356,-0.739121692431202,-0.6497123915056942,-0.32895435280690427,-0.1878089124398317,0.11863863272753952
0.9150998941965692,-0.8109914949098391,-0.6973640885460571,0.5729992827446785,-0.06103947166417126,-0.6011984574533784,0.9619306638301396,-0.4487239637101195,0.5097948808923528,0.387399450498651
0.8069220963677333,0.06251012570554343,0.6521894266584651,-0.3211096162609162,-0.3845755051962372,0.8353901277367554,0.034639144527221,0.8775495029322707,0.2790582798547538,0.4259339533919982
-0.8903933141693706,-0.20637026383760917,0.9460532995445208,0.16628484305918134,0.5244257550012106,-0.4294605687737999,0.4624192046061942,0.8019379066329488,-0.9347641388228386,0.4785272195475082
0.38499638041045314,1.1277061026429167,-0.4034867551592211,0.2412238596397174,0.763931292446058,0.6620965546987544,-0.8232723072758752,-0.8678302103251314,-0.7922288436141842,0.8408276497712143
0.7864396047241554,-0.7393743662924324,-0.9344363832590136,0.5710279292323049,-0.2687599393540069,-0.6580986567883614,0.8631842229450828,-0.4705937303608769,0.6471919202297225,0.3097090968389266
1.0060505264087136,0.4846385963825098,-0.6411426769823065,0.35445639041643917,-0.8264182526306323,-0.08254494117258332,0.872029814266947,-0.439693513521779,-0.5083517545952992,-0.7293078834552744
-0.20635829846637405,0.38929729203128965,-0.5350036946956305,0.6640689673305114,-0.880487302019007,0.4796175797509089,-0.11643873345156736,0.14125924264379838,-0.764037303418884,-0.6648765221150837
-0.06261091026842826,0.4260216594231808,-1.0855209328392874,-0.4887530390511154,-0.6522236889091423,-1.0111397190223055,-0.559698820132677,-0.419535852653093,-0.24238746110973403,0.12817165828200566
-0.623490077422557,-0.13903675890975525,0.9008954194919847,0.08517312763199102,0.4933229797510707,-0.3903716913033855,0.28072409169245016,0.6467192117585703,-0.9059876807410889,0.49892427068920187
0.9695170487340165,-0.6307374193350601,-0.6500915527754175,0.6632475157444998,-0.25145046615509203,-0.661757494580309,0.8416379527874414,-0.23453669883032016,0.729641733131545,0.38919736240953634
1.2596308872685809,0.5523326515740882,-0.4409578888814228,0.5657734224121538,-0.6017494280567789,-0.07027699277319027,0.8404205452839894,-0.5931547921252983,-0.48813959635834653,-0.9072172727460648
0.6515836929580867,0.32009490316578393,0.5555519980209356,0.037608249605927735,-0.35801837319776847,0.7153220169730132,-0.19422207833396468,0.9387782662114329,0.330068078118945,0.32952714619162093
-0.9045552113164897,0.8946376229347205,-0.14016476670460143,0.21416811809423722,-0.17689497549645034,-0.5709143805759846,0.7475054191473391,0.14090921156345887,-1.0643792619590728,0.15782512193967468
